cluster,probability,month,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
0,0.215,8,0.0,0.0,0.0,0.0,0.0,25.62047338120805,118.1983538033164,275.18415171985924,391.83539365014417,523.8102959698574,837.4430104227347,296.1661235892237,482.94422094457747,576.600676393624,402.40422736121644,335.4895055053406,209.53132883935731,96.8310899750637,26.654190778421444,6.938893903907228e-18,0.0,0.0,0.0,0.0
1,0.231,8,0.0,0.0,0.0,0.0,0.0,26.07904139475477,130.91537153505948,277.9195232814607,413.4146867680202,549.0066341757303,552.4866371644911,872.1851613374561,243.2594236331837,515.3476759613105,398.6132692016678,356.0990656789789,224.74963791436878,100.27301379851649,21.22867147081783,0.05946701919154099,0.0,0.0,0.0,0.0
2,0.193,8,0.0,0.0,0.0,0.0,0.0,24.43415696639913,125.32963746128205,289.35535174366254,424.78858288665754,473.9202218460013,270.8855672119083,267.48706956335093,597.3468516907258,559.918089219227,474.14720749258584,352.97933554029254,204.4744322121449,98.96910599266042,22.31332763472035,0.02639921988784607,0.0,0.0,0.0,0.0
3,0.161,8,0.0,0.0,0.0,0.0,0.0,26.03522771030065,120.06286722943213,273.0118871267093,412.9614421931829,479.6349850161183,256.12142283218986,871.0037285781748,859.1346039026203,565.9020786534402,382.67747420159054,335.67190294925615,211.53987736520565,95.84624882754746,24.216168269652012,1.0408340855860843e-17,0.0,0.0,0.0,0.0
4,0.2,8,0.0,0.0,0.0,0.0,0.0,26.686742012421874,118.29974568889016,261.1199481336466,428.36771015505104,516.8981711814037,844.1650579105547,791.0105101924364,861.1961448624313,539.2578180059772,474.7051328615759,339.9520766088553,212.03245392546654,97.42442781590356,23.976939160333703,0.010374675564306454,0.0,0.0,0.0,0.0
0,0.158,9,0.0,0.0,0.0,0.0,0.0,1.4134589230594397,89.37752238146014,237.8048544804647,404.71956365162055,498.6116369420242,296.4626334831916,859.3179539089158,813.5835060444823,377.92287604565075,340.3011242903946,271.8629522161739,144.85559935722472,30.346219769637845,0.07607482497366955,0.0,0.0,0.0,0.0,0.0
1,0.236,9,0.0,0.0,0.0,0.0,0.0,1.3503533491286681,85.2302338270575,239.80368225056606,415.7505454005315,535.1839621084354,591.036442273139,267.6270537980785,856.0390492165997,535.0071281704122,376.8419355200921,267.7255192483389,144.13722307071643,30.46371406817661,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0
2,0.241,9,0.0,0.0,0.0,0.0,0.0,1.385872344296021,86.34785657802355,250.2717600960991,370.66917837806244,523.387841146987,848.514936841679,869.2417207458753,538.8444559150748,515.6613513797781,399.22322588761256,300.70658507579014,147.4060383183869,26.20735963431883,0.04820201113176812,0.0,0.0,0.0,0.0,0.0
3,0.211,9,0.0,0.0,0.0,0.0,0.0,1.084296417205583,90.33929347450268,245.42079637692854,399.22728934469524,521.378445876439,205.80024308699547,528.319018935626,265.63334865095453,487.47758797582134,373.84154007948695,281.1976650798851,147.05504773895265,33.08300978672263,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0
4,0.154,9,0.0,0.0,0.0,0.0,0.0,1.5552557338728137,91.3919584000669,238.2616294590102,405.09810726080593,429.47027085436827,788.7839219614643,236.35021896261622,273.44961731612665,406.23349348692943,401.30875837669106,251.96544073532976,142.50151076160998,31.198200818697885,0.06843636056403596,0.0,0.0,0.0,0.0,0.0
